id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam,PE_raw,V_value,PE_normalized,group
86,15,12,1,1,1,936,60,660,0.4181330678346895,0.5818669321653105,0.75440612181134,1
87,15,13,1,1,1,843,60,720,0.39701237612105045,0.6029876238789496,0.7090261850557087,1
88,15,14,1,1,1,1186,60,780,0.37695853047336036,0.6230414695266396,0.6659384746938508,1
89,15,15,1,1,1,1045,60,840,0.3579176424800149,0.6420823575199851,0.6250272060372903,1
90,15,16,1,0,1,874,0,840,-0.6601614542650469,0.6601614542650469,-1.562418434897212,1
91,15,17,1,1,1,530,60,900,0.3731845487883928,0.6268154512116072,0.657829694332735,1
92,15,18,1,1,1,858,60,960,0.3543342917444575,0.6456657082555425,0.6173280155014128,1
93,15,19,1,1,1,827,60,1020,0.3364361968191739,0.6635638031808261,0.5788721530340317,1
94,15,20,1,0,1,1435,0,1020,-0.6805578314960806,0.6805578314960806,-1.6062421089197156,1
95,15,21,1,1,1,733,60,1080,0.3538184311295153,0.6461815688704847,0.6162196369313263,1
96,15,22,1,1,1,1139,60,1140,0.33594639329909826,0.6640536067009017,0.5778197607608485,1
97,15,23,0,1,1,1623,20,1160,-0.34768956078107766,0.681022894114411,-0.8910410502702705,1
98,15,24,1,0,1,2075,0,1160,-0.681022894114411,0.681022894114411,-1.6072413428696914,1
99,15,25,0,1,1,530,20,1180,-0.3132898069634548,0.6466231402967881,-0.8171297090216819,1
100,15,26,0,1,1,577,20,1200,-0.3132898069634548,0.6466231402967881,-0.8171297090216819,1
101,15,27,1,1,1,593,60,1260,0.35337685970321187,0.6466231402967881,0.6152708761771601,1
102,15,28,1,1,1,936,60,1320,0.3355271264803036,0.6644728735196964,0.5769189237059547,1
103,15,29,0,1,1,1014,20,1340,-0.34808764964025435,0.6814209829735877,-0.8918963843425393,1
104,15,30,0,1,1,936,20,1360,-0.34808764964025435,0.6814209829735877,-0.8918963843425393,1
105,15,31,1,1,1,826,60,1420,0.31857901702641234,0.6814209829735877,0.5405042008563028,1
106,15,32,1,0,1,921,0,1420,-0.6975130113795046,0.6975130113795046,-1.642672023300468,1
107,15,33,1,0,1,889,0,1420,-0.6622803105651723,0.6622803105651723,-1.56697101140359,1
108,15,34,1,0,1,546,0,1420,-0.6288272800744333,0.6288272800744333,-1.495093800726176,1
109,15,35,1,0,1,562,0,1420,-0.5970640253948751,0.5970640253948751,-1.4268472438399475,1
110,15,36,1,1,1,561,60,1480,0.4330948072441523,0.5669051927558477,0.7865529282399006,1
111,15,37,1,0,1,921,0,1480,-0.588781630211395,0.588781630211395,-1.40905168227845,1
112,15,38,1,1,0,0,0,1480,-0.5590411570104926,0.5590411570104926,-1.3451512754528554,1
113,15,39,1,1,1,1014,60,1540,0.4691970686663217,0.5308029313336783,0.8641222788220763,1
114,15,40,1,1,1,1201,60,1600,0.44549703773702354,0.5545029622629765,0.8132003715635402,1
115,15,41,1,1,1,1077,60,1660,0.4229941401735545,0.5770058598264455,0.7648506261056662,1
116,15,42,1,1,1,1030,60,1720,0.4016279065064925,0.5983720934935075,0.7189431176933739,1
117,15,43,1,0,1,1700,0,1720,-0.6186590783063698,0.6186590783063698,-1.4732463934816848,1
118,15,44,1,1,1,905,60,1780,0.4125905612794637,0.5874094387205363,0.7424974873615793,1
119,15,45,1,1,1,390,60,1840,0.39174983204972946,0.6082501679502705,0.6977190782446163,1
120,15,46,1,0,1,952,0,1840,-0.6280381925483713,0.6280381925483713,-1.4933983665750197,1
121,15,47,1,1,1,936,60,1900,0.40368520382851947,0.5963147961714805,0.7233634285253732,1
122,15,48,1,1,1,905,60,1960,0.3832943010387154,0.6167056989612846,0.6795515168921011,1
123,15,49,1,1,1,812,60,2020,0.36393338129669206,0.6360666187033079,0.637952627739408,1
124,15,50,1,1,1,562,60,2080,0.34555041821158017,0.6544495817884198,0.5984549771182035,1
125,15,51,1,0,1,811,0,2080,-0.6719039866561334,0.6719039866561334,-1.587648450300275,1
126,15,52,1,1,1,405,60,2140,0.3620351539069845,0.6379648460930155,0.6338740947036217,1
127,15,53,1,1,1,889,60,2200,0.34374807387582007,0.6562519261241799,0.5945824584962947,1
128,15,54,1,1,1,-1032117828,60,2260,0.3263847088277374,0.6736152911722626,0.5572755171124526,1
129,15,55,1,1,1,936,60,2320,0.3098984001727093,0.6901015998272907,0.5218530198646061,1
130,15,56,1,1,1,765,60,2380,0.29424484613429625,0.7057551538657038,0.4882197799170092,1
131,15,57,1,0,1,1217,0,2380,-0.7206180172974632,0.7206180172974632,-1.6923154592973277,1
132,15,58,1,0,1,748,0,2380,-0.6842182389554863,0.6842182389554863,-1.614106863600094,1
133,15,59,0,1,1,718,20,2400,-0.31632374889598575,0.6496570822293191,-0.8236484393211069,1
134,16,0,0,1,1,1311,20,20,0.0,0.3333333333333333,-0.24523962095442128,1
135,16,1,1,1,1,827,60,80,0.6666666666666667,0.3333333333333333,1.3904827326262852,1
136,16,2,0,1,1,811,20,100,-0.01440191970502569,0.347735253038359,-0.28057593394839875,1
137,16,3,0,1,1,936,20,120,-0.01440191970502569,0.347735253038359,-0.28057593394839875,1
138,16,4,0,1,1,578,20,140,-0.01440191970502569,0.347735253038359,-0.28057593394839875,1
139,16,5,1,1,1,499,60,200,0.6522647469616409,0.347735253038359,1.3551464196323073,1
140,16,6,0,1,1,592,20,220,-0.028492716473266344,0.36182604980659966,-0.3151488808287598,1
141,16,7,1,1,1,577,60,280,0.6381739501934003,0.36182604980659966,1.3205734727519465,1
142,16,8,0,1,1,515,20,300,-0.042279111456052954,0.37561244478938627,-0.34897495250171523,1
143,16,9,1,1,1,546,60,360,0.6243875552106137,0.37561244478938627,1.286747401078991,1
144,16,10,0,1,1,702,20,380,-0.05576768060849374,0.38910101394182706,-0.382070283622415,1
145,16,11,1,1,1,483,60,440,0.6108989860581729,0.38910101394182706,1.2536520699582911,1
146,16,12,1,1,1,452,60,500,0.5977018088405359,0.40229819115946414,1.2212716932897087,1
147,16,13,0,1,1,562,20,520,-0.08187693801383583,0.41521027134716915,-0.446131527582381,1
148,16,14,1,1,1,421,60,580,0.5847897286528309,0.41521027134716915,1.1895908259983252,1
149,16,15,0,1,1,421,20,600,-0.09451008008840855,0.42784341342174187,-0.4771279969133903,1
150,16,16,0,1,1,468,20,620,-0.09451008008840855,0.42784341342174187,-0.4771279969133903,1
151,16,17,1,1,1,453,60,680,0.5721565865782581,0.42784341342174187,1.1585943566673158,1
152,16,18,1,0,1,1310,0,680,-0.44020364324964434,0.44020364324964434,-1.3253160300410858,1
153,16,19,0,1,1,453,20,700,-0.09736064363039931,0.4306939769637326,-0.48412209267229506,1
154,16,20,0,1,1,1966,20,720,-0.09736064363039931,0.4306939769637326,-0.48412209267229506,1
155,16,21,0,1,1,983,20,740,-0.09736064363039931,0.4306939769637326,-0.48412209267229506,1
156,16,22,1,1,1,640,60,800,0.5693060230362674,0.4306939769637326,1.1516002609084113,1
157,16,23,1,1,1,359,60,860,0.5570073735892336,0.44299262641076637,1.1214244971793619,1
158,16,24,1,1,1,577,60,920,0.5449744103849246,0.45502558961507544,1.0919006168397083,1
159,16,25,0,1,1,546,20,940,-0.13346527283122822,0.46679860616456154,-0.5727078162496029,1
160,16,26,1,1,1,2449,60,1000,0.5332013938354385,0.46679860616456154,1.0630145373311035,1
161,16,27,1,0,1,515,0,1000,-0.4783172916555002,0.4783172916555002,-1.418831050052047,1
162,16,28,0,1,1,577,20,1020,-0.1346509274802451,0.4679842608135784,-0.5756169189691386,1
163,16,29,0,1,1,1030,20,1040,-0.1346509274802451,0.4679842608135784,-0.5756169189691386,1
164,16,30,1,1,1,1435,60,1100,0.5320157391864215,0.4679842608135784,1.0601054346115675,1
165,16,31,1,0,1,889,0,1100,-0.4794773327499375,0.4794773327499375,-1.421677307775912,1
166,16,32,0,1,1,421,20,1120,-0.13578590834663745,0.46911924167997077,-0.5784016893302051,1
167,16,33,0,1,1,1419,20,1140,-0.13578590834663745,0.46911924167997077,-0.5784016893302051,1
168,16,34,1,0,1,1903,0,1140,-0.46911924167997077,0.46911924167997077,-1.396262866120558,1
169,16,35,1,0,1,874,0,1140,-0.45898491520383455,0.45898491520383455,-1.3713974495873067,1
170,16,36,0,1,1,1498,20,1160,-0.11573618602862579,0.4490695193619591,-0.5292080208622186,1
171,16,37,1,0,1,1342,0,1160,-0.4490695193619591,0.4490695193619591,-1.3470691976525717,1
172,16,38,0,1,1,343,20,1180,-0.10603499128888766,0.439368324622221,-0.5054053292238748,1
173,16,39,1,0,1,873,0,1180,-0.439368324622221,0.439368324622221,-1.3232665060142277,1
174,16,40,1,0,1,1310,0,1180,-0.42987670362400965,0.42987670362400965,-1.2999780210564922,1
175,16,41,1,0,1,624,0,1180,-0.4205901289710285,0.4205901289710285,-1.2771926344343765,1
176,16,42,1,1,1,889,60,1240,0.5884958289282223,0.4115041710717778,1.1986840525959293,1
177,16,43,1,0,1,609,0,1240,-0.42421737558422795,0.42421737558422795,-1.2860923869851169,1
178,16,44,0,1,1,359,20,1260,-0.0817197253799335,0.4150530587132668,-0.44574579325307195,1
179,16,45,1,1,1,468,60,1320,0.5849469412867332,0.4150530587132668,1.1899765603276342,1
180,16,46,1,1,1,686,60,1380,0.5723104029665653,0.4276895970334347,1.1589717580243675,1
181,16,47,1,1,1,1966,60,1440,0.5599468502617523,0.4400531497382477,1.1286367487309636,1
182,16,48,1,1,1,437,60,1500,0.5478503858969246,0.4521496141030754,1.098957062989702,1
183,16,49,1,1,1,406,60,1560,0.5360152399948424,0.46398476000515765,1.0699185439248144,1
184,16,50,1,1,1,749,60,1620,0.5244357673242287,0.4755642326757713,1.0415073404898152,1
185,16,51,1,0,1,1139,0,1620,-0.4868935553929419,0.4868935553929419,-1.4398736295103525,1
186,16,52,1,1,1,842,60,1680,0.5236247474415535,0.4763752525584465,1.0395174354628798,1
187,16,53,1,1,1,733,60,1740,0.5123129450892272,0.48768705491077285,1.0117629835123993,1
188,16,54,1,1,0,0,0,1740,-0.49875448975930325,0.49875448975930325,-1.4689754227264686,1
189,16,55,0,1,1,609,20,1760,-0.15464662325491813,0.48797995658825144,-0.6246780288001864,1
190,16,56,0,1,1,421,20,1780,-0.15464662325491813,0.48797995658825144,-0.6246780288001864,1
191,16,57,0,1,1,842,20,1800,-0.15464662325491813,0.48797995658825144,-0.6246780288001864,1
192,16,58,1,1,1,1124,60,1860,0.5120200434117486,0.48797995658825144,1.0110443247805196,1
193,16,59,1,1,1,1264,60,1920,0.500958936082879,0.49904106391712105,0.9839049740107387,1
194,18,0,1,0,1,1560,0,0,-0.3333333333333333,0.3333333333333333,-0.6646707709675943,1
195,18,1,0,1,1,1030,20,20,0.054526522989464976,0.27880681034386834,0.2476607772714345,1
196,18,2,1,1,1,1045,60,80,0.7211931896561317,0.27880681034386834,1.8158071637671733,1
197,18,3,0,1,1,905,20,100,-0.06344594811742693,0.39677928145076025,-0.02983637913693374,1
198,18,4,0,1,1,921,20,120,-0.06344594811742693,0.39677928145076025,-0.02983637913693374,1
199,18,5,1,1,1,967,60,180,0.6032207185492398,0.39677928145076025,1.538310007358805,1
200,18,6,1,1,1,827,60,240,0.5045461334161496,0.4954538665838503,1.3062057161856728,1
201,18,7,0,1,1,873,20,260,-0.24465397227940106,0.5779873056127344,-0.4560774415773821,1
202,18,8,1,0,1,671,0,260,-0.5779873056127344,0.5779873056127344,-1.2401506348252516,1
203,18,9,1,1,1,593,60,320,0.5165596087086006,0.4834403912913994,1.3344640479893422,1
204,18,10,1,1,1,1186,60,380,0.43206101056956503,0.567938989430435,1.135704790985816,1
205,18,11,0,1,1,842,20,400,-0.3052820099741202,0.6386153433074535,-0.5986878989243339,1
206,18,12,1,1,1,889,60,460,0.3613846566925465,0.6386153433074535,0.9694584875714048,1
207,18,13,1,1,1,1810,60,520,0.3022695103189884,0.6977304896810116,0.8304066828121122,1
208,18,14,0,1,1,717,20,540,-0.4138422725579462,0.7471756058912795,-0.854045474156117,1
209,18,15,1,0,1,982,0,540,-0.7471756058912795,0.7471756058912795,-1.6381186674039865,1
210,18,16,1,1,1,1232,60,600,0.3750470576641153,0.6249529423358847,1.001595454643037,1
211,18,17,1,0,1,905,0,600,-0.6863029783714455,0.6863029783714455,-1.4949328810813933,1
212,18,18,1,1,1,1108,60,660,0.4259621670122812,0.5740378329877188,1.1213589717565797,1
213,18,19,0,1,1,593,20,680,-0.31038320733109787,0.6437165406644312,-0.6106870352275532,1
214,18,20,1,1,1,1997,60,740,0.3562834593355688,0.6437165406644312,0.9574593512681856,1
215,18,21,0,1,1,670,20,760,-0.3686639020397789,0.7019972353731122,-0.7477760264423724,1
216,18,22,1,0,1,671,0,760,-0.7019972353731122,0.7019972353731122,-1.531849219690242,1
217,18,23,1,1,1,702,60,820,0.41283516980622637,0.5871648301937736,1.0904813919052578,1
218,18,24,1,1,1,515,60,880,0.3453037706743297,0.6546962293256703,0.9316327126197301,1
219,18,25,0,1,1,546,20,900,-0.3778475379624053,0.7111808712957386,-0.769377954672811,1
220,18,26,0,1,1,749,20,920,-0.3778475379624053,0.7111808712957386,-0.769377954672811,1
221,18,27,1,1,1,514,60,980,0.2888191287042614,0.7111808712957386,0.7987684318229279,1
222,18,28,1,1,1,702,60,1040,0.24157422012099095,0.758425779879009,0.6876380328101622,1
223,18,29,0,1,1,1029,20,1060,-0.46460905334694363,0.797942386680277,-0.9734600899285484,1
224,18,30,1,0,1,1404,0,1060,-0.797942386680277,0.797942386680277,-1.7575332831764179,1
225,18,31,0,1,1,968,20,1080,-0.3340819816721717,0.667415315005505,-0.6664317562485524,1
226,18,32,0,1,1,530,20,1100,-0.3340819816721717,0.667415315005505,-0.6664317562485524,1
227,18,33,1,1,1,577,60,1160,0.332584684994495,0.667415315005505,0.9017146302471863,1
228,18,34,1,0,1,1295,0,1160,-0.7218193744223939,0.7218193744223939,-1.5784752432743625,1
229,18,35,1,0,1,718,0,1160,-0.6037444722813422,0.6037444722813422,-1.3007371465818705,1
230,18,36,0,1,1,561,20,1180,-0.17165087840517584,0.5049842117385092,-0.2843581347845689,1
231,18,37,0,1,1,921,20,1200,-0.17165087840517584,0.5049842117385092,-0.2843581347845689,1
232,18,38,1,1,1,530,60,1260,0.49501578826149084,0.5049842117385092,1.2837882517111698,1
233,18,39,1,1,1,609,60,1320,0.414041318985126,0.585958681014874,1.0933185196199573,1
234,18,40,1,1,1,1108,60,1380,0.3463126184904334,0.6536873815095666,0.9340057442057508,1
235,18,41,0,1,1,608,20,1400,-0.37700371703721464,0.710337050370548,-0.7673931025707802,1
236,18,42,0,1,1,811,20,1420,-0.37700371703721464,0.710337050370548,-0.7673931025707802,1
237,18,43,1,0,1,624,0,1420,-0.710337050370548,0.710337050370548,-1.5514662958186496,1
238,18,44,1,1,1,686,60,1480,0.4058595781513473,0.5941404218486527,1.0740732686343553,1
239,18,45,1,0,1,904,0,1480,-0.6605307567043447,0.6605307567043447,-1.4343109566625463,1
240,18,46,0,1,1,515,20,1500,-0.219148086898947,0.5524814202322803,-0.3960819985867818,1
241,18,47,0,1,1,515,20,1520,-0.219148086898947,0.5524814202322803,-0.3960819985867818,1
242,18,48,1,1,1,764,60,1580,0.4475185797677197,0.5524814202322803,1.172064387908957,1
243,18,49,1,1,1,921,60,1640,0.37431368338396787,0.6256863166160321,0.9998703973019939,1
244,18,50,1,1,1,952,60,1700,0.3130836123970462,0.6869163876029538,0.8558438254574657,1
245,18,51,1,1,1,670,60,1760,0.2618695300300693,0.7381304699699307,0.7353770581552608,1
246,18,52,0,1,1,640,20,1780,-0.4476336414848722,0.7809669748182055,-0.9335301937723721,1
247,18,53,0,1,1,967,20,1800,-0.4476336414848722,0.7809669748182055,-0.9335301937723721,1
248,18,54,1,1,1,702,60,1860,0.21903302518179446,0.7809669748182055,0.6346161927233668,1
249,18,55,1,1,1,749,60,1920,0.1832036973327129,0.8167963026672871,0.5503377462277041,1
250,18,56,1,1,1,1856,60,1980,0.15323531548961145,0.8467646845103886,0.4798455316831281,1
251,18,57,0,1,1,749,20,2000,-0.538497518035582,0.8718308513689152,-1.1472619832863578,1
252,18,58,1,1,1,749,60,2060,0.12816914863108475,0.8718308513689152,0.42088440320938125,1
253,18,59,1,1,1,593,60,2120,0.10720329454296573,0.8927967054570343,0.37156811071726015,1
277,20,0,1,1,1,578,60,60,0.6666666666666667,0.3333333333333333,1.553793956148632,1
278,20,1,1,1,1,359,60,120,0.15846201836959461,0.8415379816304054,0.518563332050839,1
279,20,2,1,1,1,671,60,180,0.037665316898648604,0.9623346831013514,0.272496230792012,1
280,20,3,0,1,1,717,20,200,-0.6577138834592313,0.9910472167925646,-1.1440154953075612,1
281,20,4,1,1,1,437,60,260,0.008952783207435422,0.9910472167925646,0.21400779651226842,1
282,20,5,1,1,1,437,60,320,0.002128014145613477,0.9978719858543865,0.20010550349140005,1
283,20,6,0,1,1,453,20,340,-0.6661608525417173,0.9994941858750506,-1.1612222664465082,1
284,20,7,1,1,1,437,60,400,0.000505814124949433,0.9994941858750506,0.1968010253733215,1
285,20,8,1,1,1,889,60,460,0.00012022849073900499,0.999879771509261,0.19601557396494818,1
286,20,9,1,1,1,406,60,520,2.857747396201038e-05,0.999971422526038,0.195828877641695,1
287,20,10,1,1,1,452,60,580,6.792666305877049e-06,0.9999932073336941,0.19578450122738772,1
288,20,11,1,0,1,530,0,580,-0.9999983854305806,0.9999983854305806,-1.8412609844666252,1
289,20,12,0,1,1,749,20,600,0.09564068955083488,0.23769264378249844,0.390594090412417,1
290,20,13,1,1,1,437,60,660,0.7623073562175016,0.23769264378249844,1.7486173822322466,1
291,20,14,1,1,1,546,60,720,0.18119514342632226,0.8188048565736777,0.5648715020351727,1
292,20,15,0,1,1,390,20,740,-0.6235978444475119,0.9569311777808451,-1.0745199319037377,1
293,20,16,1,1,1,468,60,800,0.04306882221915487,0.9569311777808451,0.2835033599160918,1
294,20,17,1,1,1,530,60,860,0.010237158746472796,0.9897628412535272,0.21662411435845302,1
295,20,18,1,1,1,484,60,920,0.00243330125600405,0.997566698743996,0.20072738400130422,1
296,20,19,1,1,1,1466,60,980,0.0005783787424915587,0.9994216212575084,0.1969488420344978,1
297,20,20,0,1,1,593,20,1000,-0.6665291900722907,0.9998625234056241,-1.1619725828651633,1
298,20,21,1,1,1,499,60,1060,0.0001374765943759071,0.9998625234056241,0.19605070895466611,1
299,20,22,1,1,1,437,60,1120,3.26772279350962e-05,0.9999673227720649,0.19583722898377426,1
300,20,23,1,0,1,733,0,1120,-0.99999223285076,0.99999223285076,-1.8412484514465735,1
301,20,24,0,1,1,670,20,1140,0.09564215197615972,0.2376911813571736,0.3905970694238975,1
302,20,25,1,1,1,780,60,1200,0.7623088186428264,0.2376911813571736,1.748620361243727,1
303,20,26,1,1,1,530,60,1260,0.1811954910346253,0.8188045089653747,0.5648722101254307,1
304,20,27,1,1,1,515,60,1320,0.04306890484322479,0.9569310951567752,0.28350352822420893,1
305,20,28,0,1,1,624,20,1340,-0.6564294882810287,0.9897628216143619,-1.1413991374557109,1
306,20,29,1,1,1,468,60,1400,0.01023717838563809,0.9897628216143619,0.21662415436411886,1
307,20,30,1,0,1,702,0,1400,-0.9975666940759033,0.9975666940759033,-1.8363075442193721,1
308,20,31,0,1,1,375,20,1420,0.09621868563100594,0.23711464770232737,0.3917714886215963,1
309,20,32,1,1,1,764,60,1480,0.7628853522976726,0.23711464770232737,1.7497947804414258,1
310,20,33,1,1,1,765,60,1540,0.18133252906453268,0.8186674709354673,0.5651513613801497,1
311,20,34,1,1,1,562,60,1600,0.04310147782744356,0.9568985221725564,0.2835698805310887,1
312,20,35,0,1,1,702,20,1620,-0.6564217459097932,0.9897550792431264,-1.1413833659750032,1
313,20,36,1,0,1,468,0,1620,-0.9897550792431264,0.9897550792431264,-1.820395011884918,1
314,20,37,0,1,1,530,20,1640,0.0980754520106975,0.2352578813226358,0.39555378660823,1
315,20,38,1,0,1,733,0,1640,-0.2352578813226358,0.2352578813226358,-0.2834578593016847,1
316,20,39,1,1,1,484,60,1700,0.9440808419323908,0.05591915806760914,2.118896323386395,1
317,20,40,1,1,1,422,60,1760,0.2244014335750093,0.7755985664249907,0.6528842245977367,1
318,20,41,1,1,1,1077,60,1820,0.05333865613398969,0.9466613438660103,0.3044233704052922,1
319,20,42,0,1,1,889,20,1840,-0.653988440004496,0.9873217733378293,-1.1364266368317288,1
320,20,43,1,1,1,592,60,1900,0.012678226662170666,0.9873217733378293,0.22159665498810072,1
321,20,44,1,1,1,359,60,1960,0.0030135260793521246,0.9969864739206479,0.20190932223820232,1
322,20,45,0,1,1,624,20,1980,-0.6659503725292513,0.9992837058625846,-1.160793511307421,1
