true_alpha,true_tau,rec_alpha,rec_tau
0.1,3.0,0.12684559984378574,3.589247260098275
0.1,3.0,0.06932274779996692,3.4060612068478022
0.1,3.0,0.13689350868517589,2.467845808970059
0.1,3.0,0.0809296466230232,3.1748541023656243
0.3,0.5,0.6476404213932382,0.663727006384171
0.3,0.5,0.06702579957661085,1.301673086592105
0.3,0.5,0.3501556222757536,0.8973491918849446
0.3,0.5,0.035741264532854214,0.7609781307261574
0.3,0.5,0.24298895260747214,0.8823807661967276
0.3,0.5,0.025579917047893624,0.7963335196219176
0.3,0.5,0.7292693963131972,0.5791413202346721
0.3,0.5,0.11117977181848156,0.7275081592946747
0.3,0.5,0.06594503616514684,0.6279563553112021
0.3,0.5,0.6877573785298466,0.6020163646217704
0.3,0.5,0.05191521774796597,1.124783372776619
0.3,0.5,0.06597366092582681,0.7302557231842515
0.3,0.5,0.45073259373974967,0.5722201181189055
0.3,0.5,0.30908093261786745,0.6948348385698118
0.3,0.5,0.09582056140601584,0.9004541019953614
0.3,0.5,0.3149043060596792,0.6894668023882605
0.3,0.5,0.7872881794514023,0.3439706402605684
0.3,0.5,0.0772297967701619,0.7228796202990806
0.3,0.5,0.09800653211678127,0.5989105783894145
0.3,0.5,0.25352443760127646,0.8692195486772032
0.3,0.5,0.724772310331499,0.5117971694749317
0.3,0.5,0.5702269683396202,0.8164873707717956
0.3,0.5,0.06993176244810566,1.0107991411382318
0.3,0.5,0.2644682531742561,0.39129321329979827
0.3,0.5,0.917828891123897,0.4680652090349839
0.3,0.5,0.5551196304255624,0.4442879113920521
0.3,0.5,0.6732402014481278,0.5349499658459966
0.3,0.5,0.6664835770616957,0.5471209891104466
0.3,0.5,0.0066146887868221635,0.8844905458878562
0.3,0.5,0.003713927687413529,0.895746164191998
0.3,1.5,0.285128499031197,1.5248009031203895
0.3,1.5,0.48168199803822515,0.988507080136813
0.3,1.5,0.25850768152867504,1.5106670537509184
0.3,1.5,0.16749331659566705,1.2813865216902545
0.3,1.5,0.2288621379646815,1.0524074554095333
0.3,1.5,0.38850968856663304,2.9412367387406384
0.3,1.5,0.12848537102356317,1.3970561221022706
0.3,1.5,0.2752822244452041,1.5174211690847932
0.3,1.5,0.2946773890776671,1.5846852760215557
0.3,1.5,0.211184733230668,1.6096534194752046
0.3,1.5,0.41993614902444026,1.5888650561288418
0.3,1.5,0.23904140801806517,2.1623880131317574
0.3,1.5,0.43256654084309676,1.1309306229468667
0.3,1.5,0.28000486827870497,1.4088242846940717
0.3,1.5,0.42502249287639643,1.2161367635360247
0.3,1.5,0.21375269962860355,1.645106896432412
0.3,1.5,0.26764283727321486,1.7059148537061535
0.3,1.5,0.17254115593139382,1.7556445201322877
0.3,1.5,0.2961578263287034,1.3477789165359688
0.3,1.5,0.3238729733704946,1.9644665993096004
0.3,1.5,0.30953370793406415,1.4645679745238107
0.3,1.5,0.25060172339888903,1.0969083616413395
0.3,1.5,0.3235256730143666,1.669594024129709
0.3,1.5,0.3784965942672175,1.5506437547025036
0.3,1.5,0.26453584193186047,1.0832419926918813
0.3,1.5,0.3342931150216227,1.516093678309531
0.3,1.5,0.09624138474320613,1.4049685309034157
0.3,1.5,0.10748544004332129,1.9289077061059647
0.3,1.5,0.30511622060042637,1.4449415047743561
0.3,1.5,0.5249126400986375,0.8569597459304226
0.3,3.0,0.3348070977189502,3.2727988780082313
0.3,3.0,0.27347406739628266,3.0173300956033584
0.3,3.0,0.2184315220422549,2.3705134634638716
0.3,3.0,0.35678807687522346,2.2332203541583167
0.3,3.0,0.1868118249151493,3.2023109090414636
0.3,3.0,0.34689351404872426,3.4057300011666065
0.3,3.0,0.340566900332436,1.9221096527282369
0.3,3.0,0.28252791712218545,2.3947979403599025
0.3,3.0,0.2031809697765862,3.6643028635891524
0.3,3.0,0.30996030737420516,2.1191169609057217
0.3,3.0,0.3858876045591612,2.100655451812706
0.3,3.0,0.26721240305914695,3.0344227587086383
0.3,3.0,0.28467227364148256,2.6744243308201394
0.3,3.0,0.21841115149143306,3.640866464992388
0.3,3.0,0.3794698244833803,2.476085196006425
0.3,3.0,0.17513973767233337,2.116121480883189
0.3,3.0,0.1923277410548785,1.7556914127819434
0.3,3.0,0.27017521696402774,2.5544719370527154
0.3,3.0,0.4081787793366631,2.2748068561060517
0.3,3.0,0.36360953145365477,2.5452014127952354
0.3,3.0,0.19198188040971062,2.5893958036346154
0.3,3.0,0.22846654041033224,2.426191712520512
0.3,3.0,0.3711554475387818,3.267137459237456
0.3,3.0,0.2876873875913712,2.436465273442532
0.3,3.0,0.31041298649346866,4.184886742787862
0.3,3.0,0.3713976588281031,2.2907257005834505
0.3,3.0,0.26908749458724834,2.8334652938390716
0.3,3.0,0.17548494425974165,3.3511053571246077
0.3,3.0,0.28189074190600966,3.2546681685580094
0.3,3.0,0.13805067507535632,2.5301728571607796
0.5,0.5,0.1448669098103562,0.8691826191146729
0.5,0.5,0.6278084285137183,0.7315434338415128
0.5,0.5,0.5625495706562491,0.862014694371066
0.5,0.5,0.27960791931948425,0.5318955127856067
0.5,0.5,0.17567801647130413,0.7112038693640887
0.5,0.5,0.3330997941129863,0.6380457994902505
0.5,0.5,0.5313149336626258,1.1409026720518745
0.5,0.5,0.47779858601752534,0.5739649889609205
0.5,0.5,0.33619235763348565,0.8141036353300568
0.5,0.5,0.34538758501057565,0.8340838270454507
0.5,0.5,0.49114724795488696,0.8782056584140057
0.5,0.5,0.0287935212289304,0.8623361880315595
0.5,0.5,0.5794224620865589,0.9402113791678747
0.5,0.5,0.6553300230742484,0.5835888573160908
0.5,0.5,0.20395328039517382,0.5350907881826631
0.5,0.5,0.5034192455847037,0.7627753678411437
0.5,0.5,0.037201440746153495,1.9362507699693388
0.5,0.5,0.7176639061231684,0.6847730648196585
0.5,0.5,0.3531857837230808,0.9122612566470213
0.5,0.5,0.3628217510602141,0.5051990994594961
0.5,0.5,0.3173997248350978,0.5867929769826401
0.5,0.5,0.2242888703085951,0.6904697644175928
0.5,0.5,0.034081332387808215,0.8422546986025118
0.5,0.5,0.15594363246386114,0.7425871555480245
0.5,0.5,0.7443920540083834,0.4790249386324471
0.5,0.5,0.24961642448889743,0.9115367780335799
0.5,0.5,0.6984258611534935,0.5885369533184897
0.5,0.5,0.3687783503863179,0.614349793279534
0.5,0.5,0.07370135722659511,1.0784440225343013
0.5,0.5,0.605039053522716,0.787432240331796
0.5,1.5,0.6455551290000004,1.1986205694352796
0.5,1.5,0.5388653118970469,1.5508459112705677
0.5,1.5,0.5473980122880312,2.0905927480403466
0.5,1.5,0.5731395823981305,1.1539357044338483
0.5,1.5,0.47509405821957856,1.2038838821783482
0.5,1.5,0.42693849585050747,1.9008620648331889
0.5,1.5,0.639916404068694,1.1523585195535506
0.5,1.5,0.6124544213643056,1.0860626559533428
0.5,1.5,0.40738445166348913,1.5297998000199513
0.5,1.5,0.4218299889963321,1.658163150017914
0.5,1.5,0.5269262620702145,2.4261361852483927
0.5,1.5,0.5714114226164994,2.28267659073167
0.5,1.5,0.4588064677101701,1.8382118282293363
0.5,1.5,0.48059931269951345,1.7404964460480379
0.5,1.5,0.5364896262415983,1.6550957776158166
0.5,1.5,0.3348732832010679,1.6703965435833394
0.5,1.5,0.5844748313503754,1.4039901804606123
0.5,1.5,0.44798765120695583,1.3372958935349417
0.5,1.5,0.4308105321824583,2.8221891977136306
0.5,1.5,0.8191896050403056,0.8483551591521337
0.5,1.5,0.6089411613590167,0.9525421069172768
0.5,1.5,0.43888966255521,1.5024671486426744
0.5,1.5,0.48168076305521595,1.3203159264869333
0.5,1.5,0.4288473134267332,2.068233351981026
0.5,1.5,0.5079205185649166,1.2825865065265074
0.5,1.5,0.5935549999110489,1.0799233738840226
0.5,1.5,0.43213720398937927,1.3739356800573386
0.5,1.5,0.4692608293224791,1.6324310930169288
0.5,1.5,0.47310333770361607,1.6388765563841856
0.5,1.5,0.2802607088386906,1.7870244740792824
0.5,3.0,0.5509906704586596,2.085424026956288
0.5,3.0,0.6119617847540102,1.9966825802306103
0.5,3.0,0.4713607996479935,2.6287363467339375
0.5,3.0,0.4666570635512334,2.7938737287628213
0.5,3.0,0.46654897095423525,3.174908481637865
0.5,3.0,0.43897798472107663,3.115893706734305
0.5,3.0,0.5798422723535684,2.8267594595178607
0.5,3.0,0.5472274272362316,3.1935373538203273
0.5,3.0,0.5589711717389817,2.337560513267771
0.5,3.0,0.40013468705022287,3.402315169018741
0.5,3.0,0.34497124002247576,1.6805499145777365
0.5,3.0,0.5312441434921438,2.296529999076815
0.5,3.0,0.3955751579735788,3.18545639232633
0.5,3.0,0.570059711686439,4.174341013515752
0.5,3.0,0.4725285235023025,3.3511305005236878
0.5,3.0,0.5454143993694686,3.055649532806402
0.5,3.0,0.4802789099413844,3.0161836423129404
0.5,3.0,0.34999741857855066,1.8962519000370386
0.5,3.0,0.38728535072241227,2.2917591607435366
0.5,3.0,0.5496631004197724,2.377502726469119
0.5,3.0,0.6499824830395207,3.2040174927724605
0.5,3.0,0.5339529838670738,2.8244745234692825
0.5,3.0,0.4472799960836399,2.5913829288492427
0.5,3.0,0.4490294705201489,3.725079037095677
0.5,3.0,0.6684683404325639,3.3828951001012246
0.5,3.0,0.49874481142207583,2.5675443329343905
0.5,3.0,0.5254244338153249,2.3900731185652337
0.5,3.0,0.6099227261412965,2.68310882051795
0.5,3.0,0.550201649787397,2.465377506882347
0.5,3.0,0.4987450928322596,2.6205234212185577
0.7,0.5,0.2014454625561533,0.38421396096361804
0.7,0.5,0.908756101661668,0.7243132190859892
0.7,0.5,0.22704654008701575,0.6623720269806894
0.7,0.5,0.6961503487517625,0.8705734132509905
0.7,0.5,0.23458584162585444,1.511367912702421
0.7,0.5,0.37550623255042365,0.7478078519447151
0.7,0.5,0.48577478750734776,0.7481648038937838
0.7,0.5,0.8037068171694719,0.6105619076184883
0.7,0.5,0.009482105394022349,0.8759925841024251
0.7,0.5,0.7375504340694984,0.4960475239115147
0.7,0.5,0.2041156230818214,0.6445177568497474
0.7,0.5,0.9337713963603992,0.47959895771728006
0.7,0.5,0.785569470268305,0.6832846266065484
0.7,0.5,0.0387214921638704,1.5143927149538023
0.7,0.5,0.8801921377792404,0.4613283649865698
0.7,0.5,0.1534156773085276,0.9090667936300088
0.7,0.5,0.8486754185216598,0.3399064035693075
0.7,0.5,0.8218510112061849,0.6709436764263765
0.7,0.5,0.676349226591653,0.5618003611635
0.7,0.5,0.14622903743307822,0.692030511840379
0.7,0.5,0.3106626390773815,0.6786085574316923
0.7,0.5,0.618979228759747,0.8162848415963809
0.7,0.5,0.9307720571877499,0.37048627046251265
0.7,0.5,0.8428989895083648,0.5557253788505676
0.7,0.5,0.34785508177265945,0.8551448317975197
0.7,0.5,0.7179329832868309,0.3262068001175573
0.7,0.5,0.44947532253706735,0.6559164963211622
0.7,0.5,0.5868603061601971,0.44876858814701115
0.7,0.5,0.021303445367140808,0.971556352355602
0.7,0.5,0.8072855126375651,0.4480323886284092
0.7,1.5,0.6333879233636598,1.9646869717551478
0.7,1.5,0.6447770031518884,1.4773789425036206
0.7,1.5,0.8079859422026988,1.52424655822012
0.7,1.5,0.6687553750836266,2.3248025866847226
0.7,1.5,0.5650594660481317,1.363285479024599
0.7,1.5,0.5390806680810427,1.4882351032410344
0.7,1.5,0.7148976873513004,2.3853560139358407
0.7,1.5,0.6832372750972211,1.409283846944962
0.7,1.5,0.7133901339839729,1.1872681591844834
0.7,1.5,0.6390588784483127,1.640569937989314
0.7,1.5,0.4690997678388633,1.3782959103149277
0.7,1.5,0.44057448355575607,1.0952815254584
0.7,1.5,0.7587549393702191,1.8609162698458552
0.7,1.5,0.43326407703580544,1.5749472638510493
0.7,1.5,0.9023787306590149,1.290473897013399
0.7,1.5,0.7315641565344823,1.4287810075980982
0.7,1.5,0.39372047770701696,2.05540570686331
0.7,1.5,0.7793234710010185,1.6422462795673871
0.7,1.5,0.9626567750516515,1.1107543685884707
0.7,1.5,0.7313954638000502,1.9879931962262394
0.7,1.5,0.622115474188216,2.3304636238968515
0.7,1.5,0.6022197890016926,1.7581637515199309
0.7,1.5,0.3560115539276245,0.8218753231080909
0.7,1.5,0.6908898236573496,1.3738196299542567
0.7,1.5,0.6594049923630706,1.2734940526123053
0.7,1.5,0.6693524069702459,1.481229596295098
0.7,1.5,0.8832815707563239,1.2687742657642525
0.7,1.5,0.5481502554813465,1.8303143870417073
0.7,1.5,0.7848714536184713,1.0659566826998432
0.7,1.5,0.5432312400515956,2.486286859390293
0.7,3.0,0.6028431483569663,3.944288555540597
0.7,3.0,0.6578304326739761,2.6240979661980313
0.7,3.0,0.7581818368847478,2.7988020591643563
0.7,3.0,0.7680321386686574,2.250530237397743
0.7,3.0,0.6670102137593305,3.4675610976984004
0.7,3.0,0.7376440701165995,2.4204019693112744
0.7,3.0,0.8215937148231675,1.835622628243461
0.7,3.0,0.6159947189464988,1.707010505963262
0.7,3.0,0.6703560277370135,3.11785632347063
0.7,3.0,0.7248308722283097,2.9415555095135453
0.7,3.0,0.668601068628172,2.149018105339748
0.7,3.0,0.786719908477693,1.7010372567816845
0.7,3.0,0.6040220667030424,3.023963939496935
0.7,3.0,0.7734387447157385,2.54201756451933
0.7,3.0,0.6932638267774645,3.158419557621642
0.7,3.0,0.6820460717845901,2.9357852306088756
0.7,3.0,0.8344958596362755,2.3343758296192547
0.7,3.0,0.5782772389963411,2.254999338793476
0.7,3.0,0.7575743972300213,2.508309122688914
0.7,3.0,0.49653199932713393,5.480459024557318
0.7,3.0,0.6567171447385791,3.69557809872346
0.7,3.0,0.7544539399975921,2.070067459086752
0.7,3.0,0.7130501654218008,2.5969374505056684
0.7,3.0,0.856588490657204,2.7218959610613798
0.7,3.0,0.5991413096615847,1.8591545385789405
0.7,3.0,0.7384759022478562,2.515152762746945
0.7,3.0,0.7657822189237262,2.7686476645841718
0.7,3.0,0.8825133118239823,2.3883331170633326
0.7,3.0,0.7273329918918421,2.5241978839673966
0.7,3.0,0.6400375099317068,2.91179106454318
0.9,0.5,0.737803565008392,0.4436647324402645
0.9,0.5,0.5675425657729025,0.6913739395853615
0.9,0.5,0.9174700436451924,0.5867324462585235
0.9,0.5,0.07714522539184969,1.4890654207984308
0.9,0.5,0.5631483038060132,1.2919327004216752
0.9,0.5,0.8819741057000909,0.7790632835537642
0.9,0.5,0.19140237507095056,0.8784533665151097
0.9,0.5,0.9265897401884591,0.31717557117673034
0.9,0.5,0.9399596591620613,0.489915337110737
0.9,0.5,0.4410624716929211,0.644441939669418
0.9,0.5,0.6880437581709702,0.7678170339263629
0.9,0.5,0.040371847884851146,1.3779499515879676
0.9,0.5,0.4494338594156967,0.7052665569618981
0.9,0.5,0.8664437977638011,0.575469543270929
0.9,0.5,0.6528251909797687,1.1369717981493008
0.9,0.5,0.7611727956301262,0.5138563777656856
0.9,0.5,0.9835009969106354,0.7340914125539176
0.9,0.5,0.2881110489632939,0.6228429133906365
0.9,0.5,0.9869242239172319,0.6506869103654409
0.9,0.5,0.3167664994899646,1.0697526290119779
0.9,0.5,0.9650953123900206,0.6649994886630983
0.9,0.5,0.630644448296092,0.9356403090754812
0.9,0.5,0.7804622019986931,0.46116681821779765
0.9,0.5,0.9405747610409875,0.9942844788433619
0.9,0.5,0.6004673314316894,0.36667026077755277
0.9,0.5,0.8700127733835098,0.575399008947823
0.9,0.5,0.6921194142546317,0.34051907214572175
0.9,0.5,0.9162526577593861,0.43883034444198904
0.9,0.5,0.8289037354961305,0.6058721345717987
0.9,0.5,0.6874818941816412,0.7218427517008525
0.9,1.5,0.9610120915455785,1.7500732973865003
0.9,1.5,0.6939410032684032,1.858225705215235
0.9,1.5,0.93849296712365,1.0896378607664627
0.9,1.5,0.9478520958077891,1.4239260665741882
0.9,1.5,0.9384338751803384,1.0603628429870675
0.9,1.5,0.8167830043455242,1.8623448400689488
0.9,1.5,0.8322974058657816,1.3892650393946129
0.9,1.5,0.9364987360307846,1.3968082202046055
0.9,1.5,0.7499631405966853,1.8012069509939066
0.9,1.5,0.9585800041606186,1.3804326859263125
0.9,1.5,0.9834693631882998,1.0034886230986417
0.9,1.5,0.9548994750661732,1.2527429057565767
0.9,1.5,0.8814496634270084,1.308873394143085
0.9,1.5,0.8031645469858604,1.8363867346239573
0.9,1.5,0.9901288922591264,1.8740832269350631
0.9,1.5,0.7420040172414724,1.535888158599512
0.9,1.5,0.8760065876099107,1.6253290666648994
0.9,1.5,0.9874976824844841,1.0941338414464934
0.9,1.5,0.9775404881344113,1.2389203685623014
0.9,1.5,0.8530850629680079,2.149759425141865
0.9,1.5,0.9767720131919706,2.2751060613281413
0.9,1.5,0.9744653048003814,1.582594457198289
0.9,1.5,0.9777985086787692,1.348884251578454
0.9,1.5,0.9017470170824071,1.1920854739429592
0.9,1.5,0.9547282001936452,1.367211627811662
0.9,1.5,0.9404208034552977,1.459278082572987
0.9,1.5,0.9704162172475024,1.0546400460411065
0.9,1.5,0.7719886097054911,1.3843275028113444
0.9,1.5,0.8266619648500314,1.4918910466362003
0.9,1.5,0.9791097243046519,1.6054351514151632
0.9,3.0,0.9172679376802984,2.3221281030846925
0.9,3.0,0.917321982795176,2.220611553719778
0.9,3.0,0.8960757889432764,3.278651669531022
0.9,3.0,0.5972568160061037,4.5873086954869295
0.9,3.0,0.8491337829974926,2.7099891758607253
0.9,3.0,0.7018911523885117,4.573873103816188
0.9,3.0,0.9203138382450538,2.9143801034692505
0.9,3.0,0.9620866961380105,1.9507391486219883
0.9,3.0,0.9366909892765528,2.5718533069782654
0.9,3.0,0.9313857210126344,2.8723503894341875
0.9,3.0,0.8645850081598739,2.737922972525835
0.9,3.0,0.9716546818581672,2.4191588746246677
0.9,3.0,0.9559861784439352,2.390482197808898
0.9,3.0,0.8489699356404322,2.565614889672424
0.9,3.0,0.9680396151134056,2.1610423661622695
0.9,3.0,0.98685986240338,2.2012175965925813
0.9,3.0,0.7594373381510391,3.8748877089635783
0.9,3.0,0.8119076083633221,3.686574302747328
0.9,3.0,0.9682715545994378,2.048539835862039
0.9,3.0,0.9741212189563697,3.137054753614476
0.9,3.0,0.9487439797254149,2.9216336360490636
0.9,3.0,0.9567852301163475,2.484026838273799
0.9,3.0,0.9595051872358964,2.2709622895324846
0.9,3.0,0.9474521695120254,2.365868812867256
0.9,3.0,0.7171055652154242,3.416306456034619
0.9,3.0,0.9740801519384332,2.686925384916917
0.9,3.0,0.8927089730588657,2.688881548316617
0.9,3.0,0.9830800141945399,2.950762365821805
0.9,3.0,0.9776488121807858,2.4585346161174964
0.9,3.0,0.7604322381673114,4.348171122721556
