id,denekId,sayac,yatirim,rakip,secim,secimsure,kazanc,toplam
110,3,47,1,1,1,640,30,910
111,3,48,1,1,1,468,30,940
112,3,49,1,1,1,624,30,970
113,3,50,1,1,1,905,30,1000
114,3,51,1,1,1,608,30,1030
115,3,52,1,1,1,1513,30,1060
116,3,53,1,1,1,843,30,1090
117,3,54,1,1,1,-2092327302,30,1120
118,3,55,1,1,1,640,30,1150
119,3,56,1,0,1,562,0,1150
120,3,57,1,1,1,671,30,1180
121,3,58,1,1,1,-2092231329,30,1210
122,3,59,1,1,1,811,30,1240
123,4,0,0,1,0,0,0,0
124,4,1,1,1,1,1045,30,30
125,4,2,1,1,1,796,30,60
126,4,3,0,1,1,827,10,70
127,4,4,1,1,1,639,30,100
128,4,5,1,1,1,920,30,130
129,4,6,1,1,1,655,30,160
130,4,7,1,1,1,827,30,190
131,4,8,1,1,1,687,30,220
132,4,9,1,1,1,733,30,250
133,4,10,1,1,1,1170,30,280
134,4,11,1,1,1,873,30,310
135,4,12,1,0,1,1217,0,310
136,4,13,1,1,1,733,30,340
137,4,14,1,0,1,936,0,340
138,4,15,0,1,1,421,10,350
139,4,16,1,1,1,811,30,380
140,4,17,1,1,1,718,30,410
141,4,18,1,1,1,718,30,440
142,4,19,1,1,1,702,30,470
143,4,20,1,1,1,1482,30,500
144,4,21,1,0,1,874,0,500
145,4,22,1,0,1,639,0,500
146,4,23,0,1,1,2371,10,510
147,4,24,1,0,1,983,0,510
148,4,25,1,0,1,905,0,510
149,4,26,0,1,1,312,10,520
150,4,27,0,1,1,687,10,530
151,4,28,1,0,1,920,0,530
152,4,29,0,1,1,328,10,540
153,4,30,1,1,1,702,30,570
154,4,31,1,0,1,671,0,570
155,4,32,1,1,1,624,30,600
156,4,33,1,0,1,531,0,600
157,4,34,1,1,1,889,30,630
158,4,35,0,1,1,593,10,640
159,4,36,1,1,1,671,30,670
160,4,37,0,1,1,499,10,680
161,4,38,1,0,1,655,0,680
162,4,39,1,1,1,640,30,710
163,4,40,1,1,1,1061,30,740
164,4,41,1,1,1,733,30,770
165,4,42,1,0,1,843,0,770
166,4,43,1,1,1,842,30,800
167,4,44,1,1,1,1123,30,830
168,4,45,1,0,1,655,0,830
169,4,46,0,1,1,593,10,840
170,4,47,1,0,1,671,0,840
171,4,48,1,1,1,593,30,870
172,4,49,1,1,1,1076,30,900
173,4,50,1,0,1,889,0,900
174,4,51,0,1,1,296,10,910
175,4,52,1,1,1,655,30,940
176,4,53,1,1,1,640,30,970
177,4,54,1,1,1,671,30,1000
178,4,55,1,1,1,406,30,1030
179,4,56,1,1,1,514,30,1060
180,4,57,1,1,1,780,30,1090
181,4,58,1,1,1,749,30,1120
182,4,59,1,1,1,733,30,1150
183,5,0,0,1,1,2636,10,10
184,5,1,1,1,1,1123,30,40
185,5,2,0,1,1,1186,10,50
186,5,3,0,1,1,546,10,60
187,5,4,1,1,1,421,30,90
188,5,5,0,1,1,749,10,100
189,5,6,1,1,1,655,30,130
190,5,7,0,1,1,812,10,140
191,5,8,1,1,1,608,30,170
192,5,9,1,1,1,328,30,200
193,5,10,1,1,1,936,30,230
194,5,11,1,1,1,577,30,260
195,5,12,1,1,1,577,30,290
196,5,13,1,1,1,405,30,320
197,5,14,1,1,1,343,30,350
198,5,15,1,0,1,375,0,350
199,5,16,0,1,1,280,10,360
200,5,17,1,1,1,952,30,390
201,5,18,1,1,1,577,30,420
202,5,19,1,1,1,608,30,450
203,5,20,1,0,1,1170,0,450
204,5,21,0,1,1,1201,10,460
205,5,22,1,0,1,1201,0,460
206,5,23,0,1,1,1202,10,470
207,5,24,1,1,1,312,30,500
208,5,25,1,1,1,343,30,530
209,5,26,1,0,1,1295,0,530
210,5,27,0,1,1,406,10,540
211,5,28,1,1,1,640,30,570
212,5,29,1,0,1,765,0,570
213,5,30,0,1,1,874,10,580
214,5,31,1,0,1,437,0,580
215,5,32,0,1,1,686,10,590
216,5,33,0,1,1,375,10,600
217,5,34,1,1,1,764,30,630
218,5,35,0,1,1,406,10,640
219,5,36,1,0,1,1248,0,640
220,5,37,1,0,1,764,0,640
221,5,38,0,1,1,514,10,650
222,5,39,0,1,1,296,10,660
223,5,40,0,1,1,2652,10,670
224,5,41,1,0,1,1420,0,670
225,5,42,0,1,1,733,10,680
226,5,43,1,1,1,2137,30,710
227,5,44,1,1,1,546,30,740
228,5,45,1,1,1,842,30,770
229,5,46,1,1,1,483,30,800
230,5,47,1,1,1,1186,30,830
231,5,48,1,0,1,515,0,830
232,5,49,1,1,1,343,30,860
233,5,50,1,1,1,717,30,890
234,5,51,1,1,1,328,30,920
235,5,52,1,0,1,-2085315527,0,920
236,5,53,1,0,1,1513,0,920
237,5,54,1,1,1,406,30,950
238,5,55,1,1,1,1997,30,980
239,5,56,1,1,1,780,30,1010
240,5,57,1,0,1,2372,0,1010
241,5,58,1,0,1,312,0,1010
242,5,59,1,0,1,904,0,1010
243,6,0,0,1,0,0,0,0
244,6,1,1,1,1,764,30,30
245,6,2,1,0,1,702,0,30
246,6,3,1,1,1,405,30,60
247,7,0,0,1,0,0,0,0
248,7,1,1,0,1,2130,0,0
249,7,2,1,1,1,1420,30,30
250,7,3,0,1,1,1820,10,40
251,7,4,1,1,1,1010,30,70
252,7,5,1,1,1,2290,30,100
253,7,6,0,1,1,1350,10,110
254,7,7,1,1,1,790,30,140
255,7,8,0,1,1,1830,10,150
256,7,9,1,0,1,1110,0,150
257,7,10,1,1,0,0,0,150
258,7,11,1,1,1,760,30,180
259,7,12,0,1,1,1310,10,190
260,7,13,0,1,1,1460,10,200
261,7,14,1,1,1,2630,30,230
262,7,15,1,1,1,830,30,260
263,7,16,0,1,1,760,10,270
264,7,17,0,1,1,710,10,280
265,7,18,0,1,1,910,10,290
266,7,19,0,1,1,650,10,300
267,7,20,0,1,1,1140,10,310
268,7,21,1,1,1,1060,30,340
269,7,22,1,1,1,1080,30,370
270,7,23,1,0,1,1320,0,370
271,7,24,1,1,1,1030,30,400
272,7,25,1,0,1,1040,0,400
273,7,26,1,1,1,850,30,430
274,7,27,1,0,1,790,0,430
275,7,28,1,1,1,1701,30,460
276,7,29,0,1,1,1820,10,470
277,7,30,1,0,1,2500,0,470
278,7,31,1,1,1,1190,30,500
279,7,32,1,0,1,2470,0,500
280,7,33,1,0,1,1000,0,500
281,7,34,1,1,1,860,30,530
282,7,35,1,1,1,1780,30,560
283,7,36,0,1,1,1580,10,570
284,7,37,0,1,1,1110,10,580
285,7,38,1,1,1,530,30,610
286,7,39,1,0,1,860,0,610
287,7,40,1,1,1,780,30,640
288,7,41,1,1,1,1510,30,670
289,7,42,1,1,1,1130,30,700
290,7,43,0,1,1,1860,10,710
291,7,44,1,1,1,1290,30,740
292,7,45,1,1,1,1260,30,770
293,7,46,1,0,1,1890,0,770
294,7,47,1,1,1,1020,30,800
295,7,48,1,1,1,1130,30,830
296,7,49,1,1,1,1580,30,860
297,7,50,0,1,1,2700,10,870
298,7,51,0,1,1,1280,10,880
299,7,52,1,1,1,970,30,910
300,7,53,1,1,1,730,30,940
301,7,54,1,1,1,1020,30,970
302,7,55,1,1,1,1120,30,1000
303,7,56,0,1,1,1130,10,1010
304,7,57,0,1,1,870,10,1020
305,7,58,1,1,1,600,30,1050
306,7,59,1,1,1,520,30,1080
307,8,0,1,1,1,1690,30,30
308,8,1,1,1,0,0,0,30
309,8,2,1,1,1,680,30,60
310,8,3,0,1,1,710,10,70
311,8,4,0,1,1,920,10,80
312,8,5,1,1,1,940,30,110
313,8,6,0,1,1,570,10,120
314,8,7,0,1,1,910,10,130
315,8,8,1,1,1,630,30,160
316,8,9,1,1,1,910,30,190
317,8,10,1,1,0,0,0,190
318,8,11,1,1,1,550,30,220
319,8,12,0,1,1,1580,10,230
320,8,13,0,1,1,800,10,240
321,8,14,0,1,0,0,0,240
322,8,15,1,1,1,660,30,270
323,8,16,1,1,1,930,30,300
324,8,17,1,1,1,620,30,330
325,8,18,1,1,1,520,30,360
326,8,19,0,1,1,1650,10,370
327,8,20,1,1,1,2950,30,400
328,8,21,1,0,1,860,0,400
329,8,22,1,1,1,680,30,430
330,8,23,1,0,1,820,0,430
331,8,24,1,1,1,980,30,460
332,8,25,1,1,1,850,30,490
333,8,26,0,1,1,2410,10,500
334,8,27,0,1,1,1070,10,510
335,8,28,1,0,1,1060,0,510
336,8,29,1,0,1,1200,0,510
337,8,30,1,0,1,1340,0,510
338,8,31,1,0,1,1380,0,510
339,8,32,0,1,1,620,10,520
340,8,33,0,1,1,2700,10,530
341,8,34,0,1,1,1400,10,540
342,8,35,0,1,1,770,10,550
343,8,36,1,0,1,1840,0,550
344,8,37,0,1,1,1730,10,560
345,8,38,0,1,1,1470,10,570
346,8,39,1,0,1,890,0,570
347,8,40,1,1,1,1660,30,600
348,8,41,1,1,1,1060,30,630
349,8,42,1,1,1,1110,30,660
350,8,43,1,0,1,1180,0,660
351,8,44,1,1,1,1000,30,690
352,8,45,1,1,1,860,30,720
353,8,46,1,0,1,970,0,720
354,8,47,1,1,1,780,30,750
355,8,48,0,1,1,2700,10,760
356,8,49,0,1,1,960,10,770
357,8,50,0,1,1,1090,10,780
358,8,51,0,1,1,1440,10,790
359,8,52,1,0,1,800,0,790
360,8,53,1,1,1,1070,30,820
361,8,54,1,0,1,1010,0,820
362,8,55,1,1,1,900,30,850
363,8,56,1,1,1,810,30,880
364,8,57,1,1,1,810,30,910
365,8,58,1,1,1,1170,30,940
366,8,59,1,1,1,740,30,970
367,9,0,1,1,1,1732,30,30
368,9,1,0,1,1,1825,10,40
369,9,2,1,1,1,1154,30,70
370,9,3,1,1,1,2761,30,100
371,9,4,0,1,1,2090,10,110
372,9,5,1,1,1,718,30,140
373,9,6,0,1,1,1622,10,150
374,9,7,1,1,1,639,30,180
375,9,8,1,1,1,1389,30,210
376,9,9,1,0,1,1903,0,210
377,9,10,1,1,1,1404,30,240
378,9,11,0,1,1,1903,10,250
379,9,12,1,1,1,1046,30,280
380,9,13,1,1,1,1326,30,310
381,9,14,0,1,1,452,10,320
382,9,15,1,0,1,827,0,320
383,9,16,1,1,1,1295,30,350
384,9,17,0,1,1,671,10,360
385,9,18,1,1,1,780,30,390
386,9,19,1,1,1,1045,30,420
387,9,20,1,0,1,873,0,420
388,9,21,1,0,1,936,0,420
389,9,22,0,1,1,281,10,430
390,9,23,1,1,1,437,30,460
391,9,24,1,0,1,1935,0,460
392,9,25,0,1,1,312,10,470
393,9,26,1,1,1,936,30,500
394,9,27,1,0,1,749,0,500
395,9,28,0,1,1,702,10,510
396,9,29,1,0,1,780,0,510
397,9,30,1,0,1,2808,0,510
398,9,31,0,1,1,827,10,520
399,9,32,1,0,1,780,0,520
400,9,33,0,1,1,358,10,530
401,9,34,1,0,1,1451,0,530
402,9,35,0,1,1,374,10,540
403,9,36,0,1,1,297,10,550
404,9,37,1,1,1,437,30,580
405,9,38,0,1,1,249,10,590
406,9,39,1,0,1,733,0,590
407,9,40,1,1,1,2917,30,620
408,9,41,1,1,1,296,30,650
409,9,42,0,1,1,250,10,660
410,9,43,1,1,1,343,30,690
411,9,44,1,0,1,280,0,690
412,9,45,0,1,1,281,10,700
413,9,46,1,1,1,281,30,730
414,9,47,1,1,1,671,30,760
415,9,48,1,1,1,375,30,790
416,9,49,0,1,1,234,10,800
417,9,50,1,0,1,296,0,800
418,9,51,1,1,1,280,30,830
419,9,52,0,1,1,1030,10,840
420,9,53,1,1,1,312,30,870
421,9,54,1,0,1,670,0,870
422,9,55,1,1,1,1950,30,900
423,9,56,1,1,1,484,30,930
424,9,57,1,1,1,796,30,960
425,9,58,1,1,1,234,30,990
426,9,59,0,1,1,218,10,1000
427,10,0,0,1,1,2278,10,10
428,10,1,1,1,1,1904,30,40
429,10,2,1,1,1,1326,30,70
430,10,3,1,1,1,1606,30,100
431,10,4,1,1,1,920,30,130
432,10,5,1,1,1,796,30,160
433,10,6,0,1,1,2013,10,170
434,10,7,1,1,1,1170,30,200
435,10,8,1,1,1,780,30,230
436,10,9,1,1,1,624,30,260
437,10,10,1,1,1,2152,30,290
438,10,11,1,1,1,1201,30,320
439,10,12,1,1,1,578,30,350
440,10,13,1,1,1,1467,30,380
441,10,14,1,1,1,1233,30,410
442,10,15,1,1,1,1248,30,440
443,10,16,1,0,1,593,0,440
444,10,17,1,1,1,624,30,470
445,10,18,1,0,1,1965,0,470
446,10,19,0,1,1,874,10,480
447,10,20,1,0,1,671,0,480
448,10,21,0,1,1,858,10,490
449,10,22,1,0,1,656,0,490
450,10,23,0,1,1,889,10,500
451,10,24,1,0,1,1045,0,500
452,10,25,0,1,1,670,10,510
453,10,26,1,1,1,842,30,540
454,10,27,1,0,1,1638,0,540
455,10,28,0,1,1,905,10,550
456,10,29,1,1,1,453,30,580
457,10,30,1,0,1,780,0,580
458,10,31,1,1,1,484,30,610
459,10,32,0,1,1,562,10,620
460,10,33,1,0,1,1123,0,620
461,10,34,0,1,1,484,10,630
462,10,35,1,0,1,686,0,630
463,10,36,0,1,1,561,10,640
464,10,37,1,1,1,686,30,670
465,10,38,0,1,1,655,10,680
466,10,39,1,0,1,577,0,680
467,10,40,0,1,1,2918,10,690
468,10,41,0,1,1,702,10,700
469,10,42,1,1,1,811,30,730
470,10,43,1,1,1,592,30,760
471,10,44,1,0,1,858,0,760
472,10,45,0,1,1,811,10,770
473,10,46,1,1,1,1216,30,800
474,10,47,0,1,1,-1487040133,10,810
475,10,48,1,1,1,655,30,840
476,10,49,1,1,1,890,30,870
477,10,50,1,1,1,827,30,900
478,10,51,1,1,1,593,30,930
479,10,52,1,1,1,843,30,960
480,10,53,0,1,1,577,10,970
481,10,54,1,1,1,655,30,1000
482,10,55,0,1,1,1202,10,1010
483,10,56,1,1,1,718,30,1040
484,10,57,1,1,1,608,30,1070
485,10,58,1,1,1,889,30,1100
486,10,59,1,1,1,764,30,1130
487,11,0,0,1,0,0,0,0
488,11,1,0,1,0,0,0,0
489,11,2,0,1,0,0,0,0
490,12,0,1,1,1,-901114948,30,30
491,12,1,1,1,0,0,0,30
492,12,2,1,1,1,-901066088,30,60
493,12,3,1,1,0,0,0,60
494,12,4,1,1,1,1045,30,90
495,12,5,1,1,0,0,0,90
496,12,6,1,1,1,2621,30,120
497,12,7,1,1,0,0,0,120
498,12,8,1,1,0,0,0,120
499,13,0,0,1,0,0,0,0
500,13,1,1,1,1,1185,30,30
501,13,2,0,1,1,1155,10,40
502,13,3,0,1,1,952,10,50
503,13,4,0,1,1,1077,10,60
504,13,5,0,1,1,983,10,70
505,13,6,0,1,1,1794,10,80
506,13,7,0,1,1,1294,10,90
507,13,8,0,1,0,0,0,90
508,13,9,0,1,0,0,0,90
509,13,10,0,1,0,0,0,90
510,14,0,0,1,0,0,0,0
511,14,1,0,1,1,609,10,10
512,14,2,0,1,0,0,0,10
513,14,3,0,1,1,640,10,20
514,14,4,0,1,1,1185,10,30
515,14,5,0,1,1,890,10,40
516,14,6,0,1,1,-900160014,10,50
517,14,7,0,1,1,1076,10,60
518,14,8,0,1,1,2808,10,70
519,14,9,0,1,1,655,10,80
520,14,10,0,1,0,0,0,80
521,14,11,0,1,1,1654,10,90
522,14,12,0,1,1,1295,10,100
523,14,13,0,1,1,1014,10,110
524,14,14,0,1,1,2964,10,120
525,14,15,0,1,1,1810,10,130
526,14,16,0,1,1,2715,10,140
527,14,17,0,1,1,1139,10,150
528,14,18,0,1,1,1763,10,160
529,14,19,0,1,1,2199,10,170
530,14,20,0,1,1,1810,10,180
531,14,21,0,1,1,1233,10,190
532,14,22,0,1,0,0,0,190
533,14,23,0,1,1,1701,10,200
534,14,24,0,1,1,1311,10,210
535,14,25,0,1,1,2074,10,220
536,14,26,0,1,1,2028,10,230
537,14,27,0,1,0,0,0,230
538,15,0,1,1,1,2746,30,30
539,15,1,1,1,1,406,30,60
540,15,2,1,1,1,2028,30,90
541,15,3,1,0,1,1155,0,90
542,15,4,1,0,1,1341,0,90
543,15,5,1,1,1,1217,30,120
544,15,6,0,1,1,905,10,130
545,15,7,1,1,1,1279,30,160
546,15,8,0,1,1,982,10,170
547,15,9,1,1,1,1108,30,200
548,15,10,1,1,1,858,30,230
549,15,11,0,1,1,1981,10,240
550,15,12,1,0,1,1280,0,240
551,15,13,1,1,1,967,30,270
552,15,14,1,1,1,1216,30,300
553,15,15,1,0,1,905,0,300
554,15,16,1,0,1,842,0,300
555,15,17,1,1,1,951,30,330
556,15,18,1,0,1,1061,0,330
557,15,19,1,1,1,1045,30,360
558,15,20,1,0,1,920,0,360
559,15,21,1,1,1,889,30,390
560,15,22,1,1,1,1217,30,420
561,15,23,1,0,1,1217,0,420
562,15,24,1,0,1,905,0,420
563,15,25,1,0,1,577,0,420
564,15,26,1,0,1,873,0,420
565,15,27,0,1,1,1935,10,430
566,15,28,1,1,1,2122,30,460
567,15,29,1,0,1,1092,0,460
568,15,30,1,1,1,1202,30,490
569,15,31,1,1,1,1857,30,520
570,15,32,1,1,1,2137,30,550
571,15,33,1,0,1,1310,0,550
572,15,34,1,1,1,905,30,580
573,15,35,1,0,1,1076,0,580
574,15,36,1,0,1,1155,0,580
575,15,37,1,1,1,1451,30,610
576,15,38,0,1,1,671,10,620
577,15,39,1,1,1,2278,30,650
578,15,40,1,1,1,1155,30,680
579,15,41,1,1,1,951,30,710
580,15,42,1,1,1,796,30,740
581,15,43,1,1,1,531,30,770
582,15,44,1,1,1,1232,30,800
583,15,45,1,1,1,1841,30,830
584,15,46,1,1,1,1778,30,860
585,15,47,0,1,1,2121,10,870
586,15,48,1,1,1,1279,30,900
587,15,49,1,1,1,1232,30,930
588,15,50,1,0,1,686,0,930
589,15,51,1,1,1,1076,30,960
590,15,52,1,1,1,718,30,990
591,15,53,1,1,1,920,30,1020
592,15,54,1,1,1,936,30,1050
593,15,55,1,0,1,2153,0,1050
594,15,56,1,1,1,1139,30,1080
595,15,57,1,1,1,968,30,1110
596,15,58,1,1,0,0,0,1110
597,15,59,1,1,1,1513,30,1140
598,16,0,0,1,0,0,0,0
599,16,1,1,1,1,1575,30,30
600,16,2,1,1,1,1092,30,60
601,16,3,0,1,1,1139,10,70
602,16,4,1,1,1,-893788549,30,100
603,16,5,0,1,1,1326,10,110
604,16,6,1,1,1,-893740486,30,140
605,16,7,1,1,1,1841,30,170
606,16,8,0,1,1,-893692579,10,180
607,16,9,1,1,1,764,30,210
608,16,10,1,1,1,2199,30,240
609,16,11,0,1,1,1404,10,250
610,16,12,1,1,1,1560,30,280
611,16,13,1,1,1,2169,30,310
612,16,14,0,1,1,1030,10,320
613,16,15,1,1,1,1341,30,350
614,16,16,1,1,1,1279,30,380
615,16,17,1,0,1,1076,0,380
616,16,18,0,1,1,734,10,390
617,16,19,0,1,1,2153,10,400
618,16,20,1,1,1,2902,30,430
619,16,21,1,1,1,1170,30,460
620,16,22,0,1,1,1622,10,470
621,16,23,1,0,1,920,0,470
622,16,24,0,1,1,889,10,480
623,16,25,0,1,1,749,10,490
624,16,26,0,1,1,1123,10,500
625,16,27,0,1,1,1170,10,510
626,16,28,1,0,1,1139,0,510
627,16,29,0,1,1,874,10,520
628,16,30,0,1,1,2496,10,530
629,16,31,0,1,1,1248,10,540
630,16,32,0,1,1,1716,10,550
631,16,33,0,1,1,1373,10,560
632,16,34,0,1,1,1872,10,570
633,16,35,1,0,1,1638,0,570
634,16,36,0,1,1,1248,10,580
635,16,37,0,1,0,0,0,580
636,16,38,0,1,1,1061,10,590
637,16,39,1,1,1,2683,30,620
638,16,40,1,1,0,0,0,620
639,16,41,0,1,1,686,10,630
640,16,42,1,1,1,1560,30,660
641,16,43,0,1,1,2480,10,670
642,16,44,1,1,1,936,30,700
643,16,45,1,1,1,967,30,730
644,16,46,1,1,1,-892743176,30,760
645,16,47,1,1,1,-892720572,30,790
646,16,48,1,0,1,905,0,790
647,16,49,0,1,1,904,10,800
648,16,50,0,1,1,1654,10,810
649,16,51,0,1,1,889,10,820
650,16,52,0,1,1,1060,10,830
651,16,53,0,1,0,0,0,830
652,16,54,1,1,1,-892543574,30,860
653,16,55,1,1,1,1388,30,890
654,16,56,0,1,1,858,10,900
655,16,57,1,1,1,1108,30,930
656,16,58,1,1,1,780,30,960
657,16,59,1,1,1,1061,30,990
658,17,0,1,0,1,2371,0,0
659,17,1,0,1,1,515,10,10
660,17,2,0,1,1,655,10,20
661,17,3,1,1,1,749,30,50
662,17,4,0,1,1,375,10,60
663,17,5,0,1,1,421,10,70
664,17,6,1,1,1,967,30,100
665,17,7,1,0,1,328,0,100
666,17,8,1,1,1,1108,30,130
667,17,9,0,1,1,406,10,140
668,17,10,1,1,1,608,30,170
669,17,11,1,0,1,608,0,170
670,17,12,0,1,1,281,10,180
671,17,13,1,1,1,671,30,210
672,17,14,0,1,1,639,10,220
673,17,15,1,1,1,421,30,250
674,17,16,1,1,1,1389,30,280
675,17,17,0,1,1,624,10,290
676,17,18,1,1,1,297,30,320
677,17,19,1,1,1,2230,30,350
678,17,20,1,1,1,1294,30,380
679,17,21,1,1,1,1420,30,410
680,17,22,0,1,1,437,10,420
681,17,23,1,1,1,390,30,450
682,17,24,1,0,1,578,0,450
683,17,25,1,0,1,484,0,450
684,17,26,1,1,1,2309,30,480
685,17,27,1,0,1,546,0,480
686,17,28,0,1,1,406,10,490
687,17,29,0,1,1,422,10,500
688,17,30,1,1,1,2043,30,530
689,17,31,0,1,1,421,10,540
690,17,32,0,1,1,452,10,550
691,17,33,1,0,1,515,0,550
692,17,34,1,1,0,0,0,550
693,17,35,1,0,1,499,0,550
694,17,36,0,1,1,1545,10,560
695,17,37,0,1,1,406,10,570
696,17,38,1,0,1,592,0,570
697,17,39,1,0,1,499,0,570
698,17,40,1,1,1,624,30,600
699,17,41,0,1,1,562,10,610
700,17,42,0,1,1,484,10,620
701,17,43,0,1,1,390,10,630
702,17,44,1,1,1,499,30,660
703,17,45,1,1,1,421,30,690
704,17,46,1,1,1,421,30,720
705,17,47,1,1,1,655,30,750
706,17,48,1,1,1,562,30,780
707,17,49,1,1,1,453,30,810
708,17,50,1,0,1,515,0,810
709,17,51,1,1,1,795,30,840
710,17,52,1,1,1,609,30,870
711,17,53,1,1,1,499,30,900
712,17,54,1,0,1,656,0,900
713,17,55,1,1,1,390,30,930
714,17,56,1,1,1,484,30,960
715,17,57,1,0,1,436,0,960
716,17,58,1,1,1,1155,30,990
717,17,59,0,1,1,265,10,1000
718,18,0,0,1,0,0,0,0
719,18,1,0,1,0,0,0,0
720,18,2,1,1,1,-887458871,30,30
721,18,3,1,1,0,0,0,30
722,18,4,1,1,0,0,0,30
723,18,5,1,1,0,0,0,30
724,19,0,1,1,1,842,30,30
725,19,1,0,1,1,811,10,40
726,19,2,0,1,1,874,10,50
727,19,3,1,1,1,873,30,80
728,19,4,0,1,1,936,10,90
729,19,5,1,1,1,952,30,120
730,19,6,0,1,1,702,10,130
731,19,7,0,1,1,624,10,140
732,19,8,1,1,1,796,30,170
733,19,9,1,1,1,827,30,200
734,19,10,1,1,1,858,30,230
735,19,11,1,1,1,671,30,260
736,19,12,0,1,1,858,10,270
737,19,13,0,1,1,858,10,280
738,19,14,1,1,1,967,30,310
739,19,15,1,1,1,718,30,340
740,19,16,1,1,1,1467,30,370
741,19,17,0,1,1,1997,10,380
742,19,18,1,1,1,904,30,410
743,19,19,0,1,1,640,10,420
744,19,20,1,0,1,1576,0,420
745,19,21,0,1,1,936,10,430
746,19,22,1,1,1,531,30,460
747,19,23,0,1,1,1092,10,470
748,19,24,1,0,1,780,0,470
749,19,25,0,1,1,998,10,480
750,19,26,1,1,1,796,30,510
751,19,27,0,1,1,686,10,520
752,19,28,0,1,1,1341,10,530
753,19,29,1,0,1,889,0,530
754,19,30,1,1,1,1513,30,560
